file_path,last_folder
data_mono\1057\0\1_0_1_MMMK04L__30-04-21-02-11-35.wav,0
data_mono\0003\0\1_0_0_MMMD11L__28-02-21-04-15-30.wav,0
data_mono\1039\1\2_1_1_mvmk29n__15-04-21-07-17-13.wav,1
data_mono\1012\3\5_3_0_SZZD26S__04-04-21-06-40-07.wav,3
data_mono\0003\0\1_0_1_MMMK16L__28-02-21-04-23-24.wav,0
data_mono\1036\1\2_1_1_mvmk14n__13-04-21-12-24-43.wav,1
data_mono\1044\1\2_1_0_mvmd12n__16-04-21-09-01-34.wav,1
data_mono\1030\0\1_0_0_MMMD29L__09-04-21-09-14-44.wav,0
data_mono\1013\1\2_1_1_mvmk26n__05-04-21-04-19-31.wav,1
data_mono\1045\1\2_1_0_mvmd23n__16-04-21-08-49-46.wav,1
data_mono\1009\3\5_3_0_SZZD26S__27-04-21-06-44-56.wav,3
data_mono\1003\1\2_1_0_mvmd30n__07-03-21-09-21-22.wav,1
data_mono\0001\0\1_0_0_MMMD24L__25-02-21-10-36-22.wav,0
data_mono\1053\0\1_0_1_MMMK23L__19-04-21-08-21-05.wav,0
data_mono\1016\4\4_4_1_SKMK28T__29-04-21-07-16-41.wav,4
data_mono\1037\1\2_1_0_mvmd15n__15-04-21-02-15-37.wav,1
data_mono\0003\3\5_3_0_SZZD24S__28-02-21-09-50-08.wav,3
data_mono\1012\0\1_0_0_MMMD06L__04-04-21-06-49-37.wav,0
data_mono\1008\0\1_0_0_MMMD05L__03-04-21-12-46-01.wav,0
data_mono\1036\1\2_1_1_mvmk11n__13-04-21-12-24-06.wav,1
data_mono\1023\2\3_2_0_okzd19r__07-04-21-05-02-56.wav,2
data_mono\1023\1\2_1_0_mvmd12n__07-04-21-04-42-05.wav,1
data_mono\1007\1\2_1_0_mvmd28n__02-04-21-03-44-26.wav,1
data_mono\1028\1\2_1_1_mvmk25n__09-04-21-08-50-21.wav,1
data_mono\1051\1\2_1_0_mvmd23n__18-04-21-10-14-22.wav,1
data_mono\1030\1\2_1_0_mvmd04n__09-04-21-07-44-12.wav,1
data_mono\1031\1\2_1_0_mvmd02n__10-04-21-01-33-00.wav,1
data_mono\1030\1\2_1_1_mvmk23n__09-04-21-08-17-28.wav,1
data_mono\0003\2\3_2_0_okzd12r__28-02-21-03-37-52.wav,2
data_mono\1006\2\3_2_1_okzk18r__15-04-21-06-10-10.wav,2
data_mono\1017\2\3_2_1_okzk25r__06-04-21-11-11-38.wav,2
data_mono\1017\1\2_1_0_mvmd15n__06-04-21-09-07-52.wav,1
data_mono\1044\1\2_1_1_mvmk04n__19-04-21-10-07-10.wav,1
data_mono\1015\0\1_0_1_MMMK09L__23-04-21-12-20-49.wav,0
data_mono\1023\3\5_3_1_SZZK01S__07-04-21-05-22-37.wav,3
data_mono\1015\0\1_0_0_MMMD28L__23-04-21-12-17-14.wav,0
data_mono\1051\4\4_4_1_SKMK21T__21-04-21-05-42-35.wav,4
data_mono\0001\0\1_0_0_MMMD10L__25-02-21-10-32-52.wav,0
data_mono\1026\1\2_1_0_mvmd01n__08-04-21-03-21-54.wav,1
data_mono\1004\1\2_1_0_mvmd23n__15-03-21-05-14-25.wav,1
data_mono\1053\2\3_2_1_okzk15r__19-04-21-05-11-02.wav,2
data_mono\1045\4\4_4_1_SKMK15T__16-04-21-10-17-28.wav,4
data_mono\1006\4\4_4_0_SKMD29T__15-04-21-06-20-27.wav,4
data_mono\1045\4\4_4_0_SKMD07T__16-04-21-10-04-28.wav,4
data_mono\1034\0\1_0_1_MMMK04L__16-04-21-11-34-59.wav,0
data_mono\1057\1\2_1_1_mvmk21n__28-04-21-02-08-17.wav,1
data_mono\1051\4\4_4_0_SKMD23T__21-04-21-05-32-13.wav,4
data_mono\1015\0\1_0_0_MMMD03L__23-04-21-12-09-59.wav,0
data_mono\1016\1\2_1_0_mvmd01n__05-04-21-11-27-31.wav,1
data_mono\1040\1\2_1_0_mvmd14n__15-04-21-08-10-24.wav,1
data_mono\0001\4\4_4_1_SKMK02T__25-02-21-12-28-22.wav,4
data_mono\1014\4\4_4_1_SKMK20T__05-04-21-09-14-59.wav,4
data_mono\1005\2\3_2_0_okzd08r__30-03-21-01-59-45.wav,2
data_mono\1015\2\3_2_0_okzd13r__05-04-21-10-34-39.wav,2
data_mono\1015\0\1_0_0_MMMD30L__23-04-21-12-17-45.wav,0
data_mono\1030\3\5_3_0_SZZD21S__09-04-21-09-43-46.wav,3
data_mono\1024\0\1_0_0_MMMD07L__07-04-21-06-43-23.wav,0
data_mono\0002\0\1_0_0_MMMD17L__25-02-21-02-52-06.wav,0
data_mono\1006\4\4_4_1_SKMK16T__15-04-21-06-24-32.wav,4
data_mono\1014\1\2_1_1_mvmk27n__05-04-21-08-33-56.wav,1
data_mono\1017\3\5_3_0_SZZD19S__06-04-21-11-48-48.wav,3
data_mono\1062\0\1_0_0_MMMD18L__07-05-21-10-54-20.wav,0
data_mono\1017\3\5_3_0_SZZD13S__06-04-21-11-45-41.wav,3
data_mono\1060\4\4_4_1_SKMK13T__03-05-21-10-29-11.wav,4
data_mono\1017\1\2_1_0_mvmd21n__06-04-21-09-10-05.wav,1
data_mono\1038\2\3_2_1_okzk22r__16-04-21-12-01-56.wav,2
data_mono\1039\2\3_2_1_okzk04r__17-04-21-11-02-37.wav,2
data_mono\1040\1\2_1_0_mvmd01n__15-04-21-08-05-18.wav,1
data_mono\0003\0\1_0_1_MMMK15L__28-02-21-04-23-14.wav,0
data_mono\1005\1\2_1_1_mvmk30n__17-03-21-12-30-33.wav,1
data_mono\1050\1\2_1_0_mvmd02n__17-04-21-11-35-31.wav,1
data_mono\1054\1\2_1_0_mvmd15n__22-04-21-01-22-23.wav,1
data_mono\1008\1\2_1_0_mvmd08n__03-04-21-09-58-13.wav,1
data_mono\0006\4\4_4_1_SKMK26T__01-03-21-10-32-36.wav,4
data_mono\1006\0\1_0_0_MMMD02L__15-04-21-06-28-06.wav,0
data_mono\1040\1\2_1_1_mvmk30n__15-04-21-08-24-49.wav,1
data_mono\1057\0\1_0_1_MMMK29L__30-04-21-02-16-25.wav,0
data_mono\1051\3\5_3_1_SZZK07S__21-04-21-05-54-56.wav,3
data_mono\1060\0\1_0_1_MMMK17L__03-05-21-10-51-21.wav,0
data_mono\1060\3\5_3_0_SZZD02S__03-05-21-09-59-28.wav,3
data_mono\0005\1\2_1_0_mvmd27n__01-03-21-10-43-39.wav,1
data_mono\0002\2\3_2_0_okzd06r__25-02-21-02-13-52.wav,2
data_mono\1030\3\5_3_1_SZZK01S__09-04-21-09-48-47.wav,3
data_mono\1037\2\3_2_1_okzk06r__15-04-21-03-23-29.wav,2
data_mono\1012\4\4_4_1_SKMK03T__04-04-21-06-26-02.wav,4
data_mono\1016\3\5_3_0_SZZD12S__09-04-21-03-46-40.wav,3
data_mono\1039\4\4_4_1_SKMK20T__19-04-21-05-53-19.wav,4
data_mono\1039\2\3_2_0_okzd29r__17-04-21-11-01-37.wav,2
data_mono\1044\2\3_2_0_okzd19r__19-04-21-10-26-28.wav,2
data_mono\1045\2\3_2_1_okzk06r__16-04-21-09-23-18.wav,2
data_mono\1027\1\2_1_1_mvmk09n__08-04-21-05-16-13.wav,1
data_mono\1008\0\1_0_1_MMMK12L__03-04-21-12-51-40.wav,0
data_mono\1003\3\5_3_0_SZZD27S__07-03-21-10-08-51.wav,3
data_mono\1047\1\2_1_1_mvmk07n__18-04-21-11-59-10.wav,1
data_mono\0006\4\4_4_0_SKMD05T__01-03-21-10-17-21.wav,4
data_mono\1053\0\1_0_1_MMMK21L__19-04-21-08-20-41.wav,0
data_mono\1060\0\1_0_1_MMMK22L__03-05-21-10-52-05.wav,0
data_mono\1060\2\3_2_1_okzk28r__03-05-21-09-58-16.wav,2
data_mono\1021\1\2_1_1_mvmk01n__07-04-21-11-47-32.wav,1
data_mono\1057\4\4_4_0_SKMD11T__28-04-21-02-46-47.wav,4
data_mono\1023\0\1_0_1_MMMK28L__07-04-21-07-29-26.wav,0
data_mono\1045\4\4_4_0_SKMD30T__16-04-21-10-11-52.wav,4
data_mono\0005\4\4_4_0_SKMD29T__04-03-21-11-29-07.wav,4
data_mono\1005\3\5_3_0_SZZD12S__30-03-21-02-15-19.wav,3
data_mono\1038\2\3_2_0_okzd08r__15-04-21-04-06-37.wav,2
data_mono\1005\0\1_0_0_MMMD11L__30-03-21-02-47-35.wav,0
data_mono\1030\3\5_3_1_SZZK12S__09-04-21-09-58-12.wav,3
data_mono\1034\1\2_1_0_mvmd02n__12-04-21-02-20-51.wav,1
data_mono\0006\4\4_4_1_SKMK02T__01-03-21-10-48-50.wav,4
data_mono\1011\1\2_1_1_mvmk06n__04-04-21-03-33-19.wav,1
data_mono\1023\4\4_4_1_SKMK01T__07-04-21-07-41-24.wav,4
data_mono\1037\1\2_1_0_mvmd08n__15-04-21-02-13-05.wav,1
data_mono\1006\4\4_4_0_SKMD07T__15-04-21-06-14-36.wav,4
data_mono\0002\4\4_4_1_SKMK28T__25-02-21-04-41-07.wav,4
data_mono\1053\1\2_1_0_mvmd17n__19-04-21-01-06-33.wav,1
data_mono\1009\4\4_4_1_SKMK14T__27-04-21-07-23-37.wav,4
data_mono\1033\2\3_2_0_okzd27r__11-04-21-12-04-55.wav,2
data_mono\1006\4\4_4_0_SKMD08T__15-04-21-06-14-52.wav,4
data_mono\1005\3\5_3_1_SZZK23S__30-03-21-02-25-23.wav,3
data_mono\1051\4\4_4_1_SKMK27T__21-04-21-05-44-14.wav,4
data_mono\1008\1\2_1_1_mvmk15n__03-04-21-10-05-51.wav,1
data_mono\1053\0\1_0_1_MMMK12L__19-04-21-08-18-53.wav,0
data_mono\1060\1\2_1_0_mvmd02n__03-05-21-09-27-16.wav,1
data_mono\1009\4\4_4_1_SKMK03T__27-04-21-07-21-27.wav,4
data_mono\1016\4\4_4_0_SKMD15T__29-04-21-05-25-13.wav,4
data_mono\1006\4\4_4_1_SKMK17T__15-04-21-06-24-47.wav,4
data_mono\0005\4\4_4_1_SKMK21T__04-03-21-11-33-55.wav,4
data_mono\1053\2\3_2_1_okzk12r__19-04-21-05-10-20.wav,2
data_mono\1062\1\2_1_1_mvmk03n__07-05-21-10-31-27.wav,1
data_mono\1027\0\1_0_1_MMMK16L__28-04-21-01-36-49.wav,0
data_mono\1051\2\3_2_0_okzd28r__21-04-21-05-13-11.wav,2
data_mono\1033\2\3_2_0_okzd13r__10-04-21-11-51-16.wav,2
data_mono\1058\4\4_4_1_SKMK17T__28-04-21-10-18-09.wav,4
data_mono\1062\4\4_4_0_SKMD26T__07-05-21-11-09-11.wav,4
data_mono\0001\4\4_4_0_SKMD27T__25-02-21-12-56-36.wav,4
data_mono\1005\2\3_2_0_okzd10r__30-03-21-02-00-10.wav,2
data_mono\1045\0\1_0_0_MMMD03L__16-04-21-09-36-03.wav,0
data_mono\1058\4\4_4_0_SKMD28T__28-04-21-10-14-16.wav,4
data_mono\1037\1\2_1_0_mvmd01n__15-04-21-02-10-16.wav,1
data_mono\1007\2\3_2_0_okzd19r__02-04-21-04-15-26.wav,2
data_mono\1015\4\4_4_1_SKMK21T__05-04-21-11-04-27.wav,4
data_mono\1057\3\5_3_1_SZZK15S__28-04-21-02-39-18.wav,3
data_mono\1045\4\4_4_0_SKMD32T__16-04-21-10-12-32.wav,4
data_mono\1044\2\3_2_1_okzk23r__19-04-21-10-35-50.wav,2
data_mono\1039\4\4_4_0_SKMD27T__19-04-21-05-48-01.wav,4
data_mono\1026\1\2_1_1_mvmk12n__08-04-21-03-38-26.wav,1
data_mono\1005\0\1_0_1_MMMK10L__30-03-21-02-53-43.wav,0
data_mono\0001\1\2_1_1_mvmk24n__24-02-21-02-36-05.wav,1
data_mono\1038\2\3_2_1_okzk04r__16-04-21-11-58-35.wav,2
data_mono\1051\3\5_3_0_SZZD11S__21-04-21-05-48-33.wav,3
data_mono\1053\2\3_2_1_okzk13r__19-04-21-05-10-34.wav,2
data_mono\1023\1\2_1_1_mvmk11n__07-04-21-04-52-21.wav,1
data_mono\0005\4\4_4_0_SKMD04T__04-03-21-11-20-55.wav,4
data_mono\1006\2\3_2_1_okzk25r__15-04-21-06-11-30.wav,2
data_mono\1037\1\2_1_1_mvmk26n__15-04-21-02-25-20.wav,1
data_mono\1062\4\4_4_1_SKMK08T__07-05-21-11-12-16.wav,4
data_mono\1060\4\4_4_0_SKMD05T__03-05-21-10-20-04.wav,4
data_mono\1014\3\5_3_0_SZZD20S__05-04-21-08-53-58.wav,3
data_mono\1027\3\5_3_1_SZZK01S__28-04-21-01-45-39.wav,3
data_mono\1062\0\1_0_1_MMMK09L__07-05-21-10-58-03.wav,0
data_mono\1057\2\3_2_1_okzk25r__28-04-21-02-25-29.wav,2
data_mono\1053\2\3_2_0_okzd06r__19-04-21-01-22-32.wav,2
data_mono\1019\1\2_1_1_mvmk06n__06-04-21-10-33-01.wav,1
data_mono\0005\2\3_2_1_okzk18r__01-03-21-11-12-52.wav,2
data_mono\1040\1\2_1_1_mvmk04n__15-04-21-08-17-36.wav,1
data_mono\1012\3\5_3_0_SZZD18S__04-04-21-06-37-54.wav,3
data_mono\1007\1\2_1_0_mvmd32n__02-04-21-03-46-53.wav,1
data_mono\1006\0\1_0_1_MMMK10L__05-05-21-11-09-21.wav,0
data_mono\1058\1\2_1_0_mvmd05n__28-04-21-05-46-09.wav,1
data_mono\1016\4\4_4_0_SKMD14T__29-04-21-05-24-57.wav,4
data_mono\1012\4\4_4_1_SKMK16T__04-04-21-06-29-24.wav,4
data_mono\1045\3\5_3_1_SZZK22S__16-04-21-10-42-06.wav,3
data_mono\1060\4\4_4_1_SKMK22T__03-05-21-10-30-44.wav,4
data_mono\1046\1\2_1_0_mvmd18n__17-04-21-08-35-29.wav,1
data_mono\1005\3\5_3_1_SZZK12S__30-03-21-02-22-34.wav,3
data_mono\0003\1\2_1_0_mvmd07n__28-02-21-03-15-33.wav,1
data_mono\1024\1\2_1_0_mvmd02n__07-04-21-04-26-14.wav,1
data_mono\0005\4\4_4_0_SKMD26T__04-03-21-11-28-02.wav,4
data_mono\1027\2\3_2_1_okzk10r__08-04-21-06-00-19.wav,2
data_mono\1015\2\3_2_0_okzd29r__05-04-21-10-40-02.wav,2
data_mono\1011\2\3_2_0_okzd13r__04-04-21-03-42-21.wav,2
data_mono\1053\1\2_1_1_mvmk18n__19-04-21-01-15-45.wav,1
data_mono\1014\4\4_4_1_SKMK07T__05-04-21-09-12-35.wav,4
data_mono\1006\0\1_0_0_MMMD32L__05-05-21-11-08-05.wav,0
data_mono\1007\4\4_4_0_SKMD13T__03-04-21-09-59-57.wav,4
data_mono\1050\1\2_1_1_mvmk16n__18-04-21-02-29-18.wav,1
data_mono\1045\2\3_2_0_okzd23r__16-04-21-09-11-02.wav,2
data_mono\1005\2\3_2_1_okzk28r__30-03-21-02-11-01.wav,2
data_mono\1024\4\4_4_0_SKMD26T__07-04-21-05-08-23.wav,4
data_mono\1012\3\5_3_1_SZZK15S__04-04-21-06-44-54.wav,3
data_mono\1004\0\1_0_0_MMMD04L__17-04-21-02-34-14.wav,0
data_mono\1036\1\2_1_1_mvmk18n__13-04-21-12-25-49.wav,1
data_mono\1057\1\2_1_1_mvmk17n__28-04-21-02-07-14.wav,1
data_mono\1036\1\2_1_1_mvmk01n__13-04-21-12-21-19.wav,1
data_mono\0003\1\2_1_1_mvmk16n__28-02-21-03-28-42.wav,1
data_mono\1060\0\1_0_0_MMMD01L__03-05-21-10-43-12.wav,0
data_mono\1040\2\3_2_0_okzd27r__15-04-21-08-33-50.wav,2
data_mono\1014\0\1_0_0_MMMD08L__11-04-21-08-43-06.wav,0
data_mono\1051\0\1_0_0_MMMD27L__21-04-21-06-06-23.wav,0
data_mono\1023\3\5_3_1_SZZK11S__07-04-21-05-25-11.wav,3
data_mono\1009\3\5_3_1_SZZK10S__27-04-21-06-48-43.wav,3
data_mono\1053\0\1_0_1_MMMK15L__19-04-21-08-19-29.wav,0
data_mono\1027\2\3_2_0_okzd10r__08-04-21-05-53-27.wav,2
data_mono\0005\3\5_3_0_SZZD15S__01-03-21-11-20-54.wav,3
data_mono\1006\2\3_2_1_okzk15r__15-04-21-06-09-19.wav,2
data_mono\1062\0\1_0_1_MMMK29L__07-05-21-11-01-31.wav,0
data_mono\1060\1\2_1_0_mvmd22n__03-05-21-09-33-51.wav,1
data_mono\0001\3\5_3_1_SZZK27S__25-02-21-11-39-09.wav,3
data_mono\1053\2\3_2_1_okzk20r__19-04-21-05-12-18.wav,2
data_mono\1016\1\2_1_1_mvmk14n__06-04-21-12-10-00.wav,1
data_mono\1051\4\4_4_0_SKMD27T__21-04-21-05-33-38.wav,4
data_mono\1015\0\1_0_0_MMMD19L__23-04-21-12-15-06.wav,0
data_mono\1005\3\5_3_0_SZZD29S__30-03-21-02-19-30.wav,3
data_mono\1040\2\3_2_0_okzd25r__15-04-21-08-33-11.wav,2
data_mono\1036\3\5_3_0_SZZD12S__13-04-21-01-17-40.wav,3
data_mono\1010\1\2_1_0_mvmd05n__04-04-21-02-50-19.wav,1
data_mono\1011\0\1_0_1_MMMK13L__06-04-21-10-22-21.wav,0
data_mono\1019\1\2_1_1_mvmk16n__06-04-21-10-36-44.wav,1
data_mono\0005\0\1_0_1_MMMK29L__01-03-21-06-27-09.wav,0
data_mono\0006\2\3_2_0_okzd04r__01-03-21-09-46-48.wav,2
data_mono\1004\4\4_4_1_SKMK13T__15-03-21-07-22-22.wav,4
data_mono\1027\1\2_1_0_mvmd19n__08-04-21-05-10-04.wav,1
data_mono\1031\2\3_2_0_okzd13r__10-04-21-03-07-14.wav,2
data_mono\1053\1\2_1_1_mvmk28n__19-04-21-01-18-22.wav,1
data_mono\1017\1\2_1_1_mvmk17n__06-04-21-09-24-25.wav,1
data_mono\1026\1\2_1_0_mvmd31n__08-04-21-03-33-55.wav,1
data_mono\1014\1\2_1_1_mvmk29n__05-04-21-08-34-23.wav,1
data_mono\1030\3\5_3_1_SZZK03S__09-04-21-09-49-32.wav,3
data_mono\1005\0\1_0_0_MMMD17L__30-03-21-02-48-47.wav,0
data_mono\1033\1\2_1_1_mvmk24n__10-04-21-11-25-34.wav,1
data_mono\1006\3\5_3_1_SZZK27S__05-05-21-11-28-28.wav,3
data_mono\1036\4\4_4_0_SKMD06T__13-04-21-12-58-39.wav,4
data_mono\1053\0\1_0_0_MMMD02L__19-04-21-08-09-51.wav,0
data_mono\1045\3\5_3_1_SZZK13S__16-04-21-10-36-30.wav,3
data_mono\0006\4\4_4_1_SKMK13T__01-03-21-10-29-01.wav,4
data_mono\1011\0\1_0_0_MMMD17L__06-04-21-10-17-23.wav,0
data_mono\1051\2\3_2_0_okzd07r__21-04-21-05-05-52.wav,2
data_mono\0006\1\2_1_1_mvmk04n__01-03-21-09-40-13.wav,1
data_mono\1008\2\3_2_0_okzd27r__03-04-21-12-24-23.wav,2
data_mono\1045\0\1_0_0_MMMD14L__16-04-21-09-39-20.wav,0
data_mono\1014\0\1_0_1_MMMK27L__11-04-21-08-52-58.wav,0
data_mono\1036\2\3_2_0_okzd26r__13-04-21-12-36-53.wav,2
data_mono\1060\2\3_2_1_okzk10r__03-05-21-09-55-06.wav,2
data_mono\1025\1\2_1_0_mvmd19n__08-04-21-10-11-25.wav,1
data_mono\1053\3\5_3_1_SZZK08S__19-04-21-05-31-32.wav,3
data_mono\1006\0\1_0_1_MMMK07L__05-05-21-11-08-49.wav,0
data_mono\0005\3\5_3_0_SZZD22S__01-03-21-11-22-37.wav,3
data_mono\1014\4\4_4_1_SKMK03T__05-04-21-09-11-55.wav,4
data_mono\1030\2\3_2_0_okzd03r__09-04-21-08-24-58.wav,2
data_mono\1015\2\3_2_1_okzk26r__05-04-21-10-47-14.wav,2
data_mono\1006\1\2_1_1_mvmk19n__15-04-21-05-56-45.wav,1
data_mono\1021\1\2_1_1_mvmk15n__07-04-21-11-50-14.wav,1
data_mono\1036\2\3_2_1_okzk20r__13-04-21-12-42-19.wav,2
data_mono\1053\2\3_2_0_okzd32r__19-04-21-04-18-44.wav,2
data_mono\1011\2\3_2_1_okzk14r__04-04-21-03-49-51.wav,2
data_mono\1017\3\5_3_0_SZZD32S__06-04-21-11-55-06.wav,3
data_mono\1004\2\3_2_0_okzd26r__15-03-21-06-34-24.wav,2
data_mono\1009\0\1_0_1_MMMK13L__27-04-21-07-02-43.wav,0
data_mono\1019\2\3_2_0_okzd09r__21-04-21-11-46-33.wav,2
data_mono\1038\2\3_2_1_okzk17r__16-04-21-12-01-02.wav,2
data_mono\1009\0\1_0_0_MMMD14L__27-04-21-06-56-21.wav,0
data_mono\1034\3\5_3_0_SZZD08S__16-04-21-11-48-07.wav,3
data_mono\1057\1\2_1_1_mvmk12n__28-04-21-02-06-04.wav,1
data_mono\0001\2\3_2_1_okzk22r__25-02-21-10-27-55.wav,2
data_mono\1009\2\3_2_0_okzd12r__03-04-21-12-13-56.wav,2
data_mono\1023\2\3_2_0_okzd10r__07-04-21-05-00-19.wav,2
data_mono\0002\2\3_2_1_okzk29r__25-02-21-02-33-52.wav,2
data_mono\1009\0\1_0_1_MMMK12L__27-04-21-07-02-34.wav,0
data_mono\1051\0\1_0_0_MMMD01L__21-04-21-06-00-38.wav,0
data_mono\1014\3\5_3_0_SZZD21S__05-04-21-08-54-11.wav,3
data_mono\0001\0\1_0_0_MMMD11L__25-02-21-10-33-03.wav,0
data_mono\1027\0\1_0_1_MMMK22L__28-04-21-01-37-40.wav,0
data_mono\0002\0\1_0_0_MMMD29L__25-02-21-02-56-54.wav,0
data_mono\1036\1\2_1_1_mvmk30n__13-04-21-12-28-47.wav,1
data_mono\1045\2\3_2_0_okzd29r__16-04-21-09-21-54.wav,2
data_mono\1045\2\3_2_0_okzd11r__16-04-21-09-07-24.wav,2
data_mono\1011\4\4_4_1_SKMK28T__18-04-21-07-38-50.wav,4
data_mono\1058\4\4_4_1_SKMK24T__28-04-21-10-19-21.wav,4
data_mono\1003\4\4_4_0_SKMD19T__07-03-21-10-43-04.wav,4
data_mono\1039\2\3_2_1_okzk28r__17-04-21-11-06-52.wav,2
data_mono\0002\4\4_4_0_SKMD07T__25-02-21-04-17-30.wav,4
data_mono\1016\3\5_3_1_SZZK07S__11-04-21-12-56-49.wav,3
data_mono\1005\1\2_1_0_mvmd11n__17-03-21-12-20-04.wav,1
data_mono\1009\3\5_3_0_SZZD29S__27-04-21-06-45-46.wav,3
data_mono\1015\4\4_4_1_SKMK14T__05-04-21-11-02-44.wav,4
data_mono\1027\3\5_3_0_SZZD09S__28-04-21-01-40-56.wav,3
data_mono\1015\1\2_1_0_mvmd23n__05-04-21-10-18-33.wav,1
data_mono\1023\1\2_1_0_mvmd31n__07-04-21-04-49-36.wav,1
data_mono\1004\4\4_4_1_SKMK03T__15-03-21-07-17-34.wav,4
data_mono\0003\4\4_4_0_SKMD08T__28-02-21-03-54-41.wav,4
data_mono\1060\0\1_0_0_MMMD13L__03-05-21-10-45-28.wav,0
data_mono\1030\1\2_1_0_mvmd24n__09-04-21-07-59-24.wav,1
data_mono\1030\1\2_1_1_mvmk29n__09-04-21-08-20-43.wav,1
data_mono\1009\3\5_3_0_SZZD21S__27-04-21-06-43-43.wav,3
data_mono\1003\4\4_4_1_SKMK13T__07-03-21-10-50-06.wav,4
data_mono\1034\0\1_0_1_MMMK30L__16-04-21-11-44-57.wav,0
data_mono\1036\2\3_2_0_okzd29r__13-04-21-12-37-50.wav,2
data_mono\1049\2\3_2_0_okzd09r__08-04-21-06-13-26.wav,2
data_mono\1019\2\3_2_0_okzd29r__21-04-21-11-51-20.wav,2
data_mono\1057\2\3_2_1_okzk21r__28-04-21-02-24-34.wav,2
data_mono\1033\1\2_1_0_mvmd19n__10-04-21-11-08-28.wav,1
data_mono\0002\1\2_1_0_mvmd06n__25-02-21-01-42-15.wav,1
data_mono\1005\3\5_3_1_SZZK16S__30-03-21-02-23-49.wav,3
data_mono\1007\3\5_3_1_SZZK27S__02-04-21-09-41-46.wav,3
data_mono\1016\4\4_4_0_SKMD16T__29-04-21-05-25-31.wav,4
data_mono\1062\0\1_0_1_MMMK20L__07-05-21-10-59-56.wav,0
data_mono\1027\3\5_3_1_SZZK24S__28-04-21-01-50-18.wav,3
data_mono\1053\4\4_4_1_SKMK09T__19-04-21-07-59-41.wav,4
data_mono\1011\3\5_3_0_SZZD15S__04-04-21-03-57-14.wav,3
data_mono\1009\1\2_1_1_mvmk30n__03-04-21-12-10-28.wav,1
data_mono\1060\4\4_4_1_SKMK14T__03-05-21-10-29-22.wav,4
data_mono\1061\2\3_2_1_okzk04r__04-05-21-01-34-03.wav,2
data_mono\1045\4\4_4_0_SKMD14T__16-04-21-10-06-44.wav,4
data_mono\1026\1\2_1_1_mvmk08n__08-04-21-03-37-08.wav,1
data_mono\1009\0\1_0_0_MMMD26L__27-04-21-06-59-30.wav,0
data_mono\0001\0\1_0_0_MMMD13L__25-02-21-10-33-32.wav,0
data_mono\0003\1\2_1_1_mvmk08n__28-02-21-03-26-55.wav,1
data_mono\1015\1\2_1_0_mvmd13n__05-04-21-10-15-13.wav,1
data_mono\1025\1\2_1_0_mvmd08n__08-04-21-10-07-03.wav,1
data_mono\1005\3\5_3_1_SZZK21S__30-03-21-02-24-47.wav,3
data_mono\1009\0\1_0_0_MMMD30L__27-04-21-07-00-29.wav,0
data_mono\1053\3\5_3_0_SZZD06S__19-04-21-05-16-47.wav,3
data_mono\1007\3\5_3_1_SZZK01S__02-04-21-09-33-47.wav,3
data_mono\1012\4\4_4_0_SKMD16T__04-04-21-06-20-15.wav,4
data_mono\1038\1\2_1_1_mvmk25n__15-04-21-04-02-48.wav,1
data_mono\1027\2\3_2_0_okzd31r__08-04-21-05-58-45.wav,2
data_mono\1016\2\3_2_0_okzd10r__06-04-21-02-02-49.wav,2
data_mono\1031\1\2_1_0_mvmd31n__10-04-21-02-53-06.wav,1
data_mono\1050\1\2_1_1_mvmk22n__18-04-21-02-30-48.wav,1
data_mono\1006\1\2_1_0_mvmd12n__31-03-21-06-22-34.wav,1
data_mono\1044\2\3_2_0_okzd25r__19-04-21-10-28-12.wav,2
data_mono\1011\0\1_0_0_MMMD22L__06-04-21-10-18-29.wav,0
data_mono\0005\4\4_4_0_SKMD21T__04-03-21-11-26-31.wav,4
data_mono\1045\3\5_3_0_SZZD14S__16-04-21-10-27-06.wav,3
data_mono\1051\4\4_4_0_SKMD14T__21-04-21-05-29-11.wav,4
data_mono\0006\1\2_1_1_mvmk22n__01-03-21-09-43-27.wav,1
data_mono\1008\3\5_3_0_SZZD20S__03-04-21-12-36-11.wav,3
data_mono\1005\4\4_4_1_SKMK06T__30-03-21-02-39-46.wav,4
data_mono\1051\1\2_1_0_mvmd30n__18-04-21-10-16-09.wav,1
data_mono\1023\3\5_3_1_SZZK07S__07-04-21-05-24-17.wav,3
data_mono\1034\1\2_1_1_mvmk26n__12-04-21-02-42-10.wav,1
data_mono\1011\0\1_0_1_MMMK04L__06-04-21-10-20-51.wav,0
data_mono\1032\1\2_1_0_mvmd32n__10-04-21-08-11-26.wav,1
data_mono\1023\3\5_3_0_SZZD18S__07-04-21-05-18-34.wav,3
data_mono\1053\4\4_4_1_SKMK22T__19-04-21-08-02-47.wav,4
data_mono\1036\4\4_4_1_SKMK18T__13-04-21-01-10-22.wav,4
data_mono\1012\1\2_1_1_mvmk19n__04-04-21-05-53-45.wav,1
data_mono\1050\1\2_1_0_mvmd26n__18-04-21-02-23-47.wav,1
data_mono\1045\0\1_0_0_MMMD29L__16-04-21-09-43-32.wav,0
data_mono\1027\4\4_4_0_SKMD21T__28-04-21-02-13-04.wav,4
data_mono\1023\4\4_4_0_SKMD19T__07-04-21-07-36-53.wav,4
